time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.115143589918,-0.0377222508928,12.0704028062,6.26247077993,6.23005668381,0.0,0.355050631189,-0.113151937842,3.09439561687,-0.0614751485782,-0.00633377009482,0.0,463.48184257181197,464.7616048988912,465.2073491370192,464.1650690305869
1.3800000000000008,0.13739580578,-0.0448935206175,12.2562574131,6.25861070211,6.22942907115,0.0,0.386729249568,-0.126221866565,3.10072514708,-0.0707706246622,-0.0203501684394,0.0,416.9198016293314,415.6934306247877,416.30801176956334,415.4904558457488
1.4400000000000008,0.16171253123,-0.0529902698006,12.4452729031,6.25430657564,6.22829312596,0.0,0.423930435426,-0.144097632762,3.19949353757,-0.0737373382624,-0.0162380436745,0.0,446.0362079222763,446.37196471736837,446.20898333799823,445.9627747247794
1.5000000000000009,0.188331002886,-0.0622746737169,12.6410775095,6.24992273113,6.22746956026,0.0,0.463423306214,-0.165838250019,3.32693502538,-0.0717511608246,-0.00912407251693,0.0,455.9223830294772,456.4905397184911,455.04149439036223,455.19645970848035
1.560000000000001,0.21724914475,-0.0729049419478,12.8430004621,6.24598872148,6.22712053837,0.0,0.500541508182,-0.18889974382,3.40357854526,-0.0554248320457,8.98219427367e-05,0.0,440.2475058919794,441.00934003839865,439.9792877528069,441.325628340694
1.620000000000001,0.248301032811,-0.0849284100871,13.0477782026,6.24264979224,6.2268935836,0.0,0.534522316636,-0.21218009771,3.42226922531,-0.056100418478,-0.0129433662058,0.0,422.315289037937,421.18962048491665,423.0734928757162,423.01305289421657
1.680000000000001,0.281625373401,-0.098575888919,13.2577077619,6.23908169574,6.22637655171,0.0,0.576327418363,-0.243095688132,3.57488427711,-0.0672336482338,-0.00112807668834,0.0,465.8129645082855,466.7361542205718,463.78609159989935,462.90843459081833
1.740000000000001,0.317467968468,-0.114161983318,13.4768236295,6.2347638794,6.22603838224,0.0,0.618412180394,-0.27687488058,3.7284523817,-0.0836682793783,-0.0166641540509,0.0,467.9924206208488,466.7816229982968,465.50280795402006,464.2110547112092
1.8000000000000012,0.356168304836,-0.132151874179,13.7107569461,6.22987374285,6.22469749779,0.0,0.671683052865,-0.323410422659,4.06811161512,-0.077490841306,-0.0372438352937,0.0,520.6893955139759,519.2476306708102,519.8835808382556,520.3119185527569
1.8600000000000012,0.397581551582,-0.152585236739,13.9561500583,6.22533294834,6.22240218021,0.0,0.708955965301,-0.358121895308,4.11144707424,-0.0722858353051,-0.0403585357565,0.0,436.04205292499785,435.7810084314151,434.9575743381041,435.38865071302774
1.9200000000000013,0.441289267613,-0.175200211572,14.204376834,6.2212967775,6.2199774555,0.0,0.748180316974,-0.396093584424,4.16253287267,-0.0587649394587,-0.0405193509252,0.0,438.03410179786067,438.01985629147146,438.39255894392807,439.51117412055066
1.9800000000000013,0.487273633845,-0.200048402192,14.4537438034,6.21748795467,6.21755801261,0.0,0.784835435266,-0.432492281261,4.14969054832,-0.0751407036505,-0.0399363799488,0.0,417.79359376221345,417.84347211607286,419.05275499594654,417.6233612285972
2.0400000000000014,0.535863885496,-0.227518085316,14.7078665283,6.21257690105,6.21583553748,0.0,0.835014310053,-0.483642994529,4.32035241789,-0.100707342064,-0.0125186544066,0.0,474.08225453988865,476.18412063759683,477.3746520475279,475.41434430451
2.1000000000000014,0.587229080223,-0.25789119719,14.9682679691,6.20601145711,6.2151856318,0.0,0.877203887111,-0.529356645572,4.35947093094,-0.139147925522,-0.00765510737616,0.0,436.7783744108426,437.18396357697907,438.11227659883525,434.8921597103881
2.1600000000000015,0.641299400859,-0.291328492104,15.2334052416,6.19769677161,6.21476418336,0.0,0.925143542034,-0.586053181928,4.47786847839,-0.137463352803,-0.00579111955822,0.0,461.55206715594335,461.6992800744867,462.4131816785886,462.5288900642011
2.2200000000000015,0.69821335398,-0.328293934694,15.5050588576,6.18928963205,6.21449557451,0.0,0.971980068582,-0.646938171882,4.57674005575,-0.146036098488,-0.00196975281314,0.0,457.27110573472794,457.5755340101053,457.43400148564183,456.73302378308676
2.2800000000000016,0.758011549008,-0.369186703887,15.7836582593,6.18048276978,6.2141285595,0.0,1.02126628939,-0.717036383379,4.70922394157,-0.148312251125,-0.0160679218101,0.0,469.6095470575605,468.5146802741974,468.13492709838755,467.93876150292095
2.3400000000000016,0.820771292054,-0.414469710035,16.0701196294,6.17153794279,6.21335573856,0.0,1.07076527385,-0.793283461839,4.83877860557,-0.150660884969,-0.00716572691457,0.0,468.8019329123074,469.49334143446873,469.10566720880485,468.90362874320573
